"id","cat_id","lat","lon","inner_x_diameter","inner_y_diameter","outer_x_diameter","r_eff","thickness","e","angle","dispersion","abslon"
94647,"MWP1G329425+08628",0.8628226,329.4251774,0.0110685,0.0110081,0.0221734,0.663296091605448,0.471141884673551,0.104326777851043,17.639,0.0012413,-30.5748226
94651,"MWP1G332766-03097",-0.3096969,332.7655428,0.0112800,0.0117825,0.0161475,0.58341494177461,0.206545014116816,0.288924104819513,13.626,0.0031189,-27.2344572
94653,"MWP1G334403-02211",-0.2210867,334.4025605,0.0606411,0.0656915,0.0866069,3.18338136483707,1.10225999684295,0.384513353427273,38.855,0.0108364,-25.5974395
94654,"MWP1G336165+02356",0.2356170,336.1651850,0.0695250,0.0642102,0.1032716,3.47987868214715,1.43249901444405,0.38346464739591,29.953,0.0219232,-23.8348150
94655,"MWP1G340080+09088",0.9088253,340.0795886,0.0095669,0.0101075,0.0176250,0.562902503653266,0.341947198809322,0.32265991797478,8.982,0.0013230,-19.9204114
94659,"MWP1G340085-03146",-0.3145766,340.0852133,0.0177581,0.0172258,0.0261290,0.902385773456253,0.355175017318277,0.243005356801901,9.926,0.0018777,-19.9147867
94662,"MWP1G342807-00288",-0.0288343,342.8066470,0.0176082,0.0242575,0.0297090,1.11517167123752,0.517550185708859,0.687814144074972,16.247,0.0058994,-17.1933530
94670,"MWP1G353910+05603",0.5603122,353.9101427,0.0086667,0.0088000,0.0142750,0.474816455317521,0.237944237246502,0.173395504278299,0.000,0.0007822,-6.0898573
94671,"MWP1G355539-05273",-0.5273226,355.5389748,0.0075121,0.0075726,0.0117702,0.400256841811037,0.180656811789141,0.126153995229462,0.000,0.0009674,-4.4610252
94672,"MWP1G356513+06656",0.6655758,356.5134823,0.0174073,0.0174073,0.0244597,0.875442290763931,0.2992079918184,0,0.000,0.0016687,-3.4865177
94673,"MWP1G359300+02883",0.2882503,359.3004946,0.0791312,0.0896527,0.1087162,4.16084007193863,1.25699501191416,0.470046653640932,3.816,0.0172835,-0.6995054
94674,"MWP1G358084-01571",-0.1570887,358.0841452,0.0079960,0.0077540,0.0129194,0.425929260794757,0.20889734513231,0.244160371238479,0.000,0.0006659,-1.9158548
94678,"MWP1G006378-04715",-0.4714768,6.3782542,0.0335030,0.0335587,0.0550820,1.82378291389552,0.91551962601194,0.0575916800835326,12.559,0.0167695,6.3782542
94679,"MWP1G006778-03095",-0.3095208,6.7784417,0.0136875,0.0151875,0.0254875,0.825683860161658,0.501003769720524,0.433331574686031,25.383,0.0019814,6.7784417
94680,"MWP1G009353-00214",-0.0214044,9.3531891,0.0196308,0.0165000,0.0285349,0.936379337518711,0.378722771285384,0.541786841457045,31.228,0.0047043,9.3531891
94682,"MWP1G008474-02799",-0.2799417,8.4735583,0.0092000,0.0104000,0.0210750,0.618254996181575,0.504241176210434,0.466321371268544,29.613,0.0010190,8.4735583
94685,"MWP1G010586-00535",-0.0535042,10.5859083,0.0541438,0.0588438,0.0918250,3.09449229215186,1.59950834428672,0.391618870173576,62.207,0.0083827,10.5859083
94686,"MWP1G010888-00505",-0.0505236,10.8877820,0.0108841,0.0099512,0.0182378,0.577248328802462,0.312174575164376,0.405065170755434,0.000,0.0026863,10.8877820
94692,"MWP1G012736+06870",0.6869558,12.7359537,0.0142151,0.0131337,0.0234506,0.750910507965698,0.392012050565783,0.382571312644101,0.000,0.0021597,12.7359537
94696,"MWP1G016994+00031",0.0030876,16.9941167,0.0121500,0.0124625,0.0216000,0.694207798876267,0.400947825991705,0.22253468136744,10.627,0.0029061,16.9941167
94698,"MWP1G019632-01189",-0.1189473,19.6316971,0.0769919,0.0641779,0.1208584,3.81273514348888,1.86584594065569,0.552418510196734,15.609,0.0185451,19.6316971
94699,"MWP1G019641-00877",-0.0877336,19.6410623,0.0174750,0.0166833,0.0292958,0.942568765173715,0.501593698060087,0.297585154724619,50.933,0.0030988,19.6410623
94700,"MWP1G018068-02989",-0.2988754,18.0678758,0.0111375,0.0113000,0.0191938,0.623886727913177,0.341805079141838,0.168980064729021,4.337,0.0016898,18.0678758
94703,"MWP1G023985-00835",-0.0835125,23.9851386,0.0107000,0.0106375,0.0196375,0.613606841242334,0.379186896559495,0.107926476317588,1.653,0.0024845,23.9851386
94706,"MWP1G027905-00079",-0.0078577,27.9050395,0.0150721,0.0147894,0.0271442,0.851884848208843,0.512188517732276,0.192772441146428,4.052,0.0024424,27.9050395
94708,"MWP1G026994-03121",-0.3120941,26.9938993,0.0394218,0.0357787,0.0583490,1.95590162876854,0.803640658157827,0.419864793793674,27.059,0.0128778,26.9938993
94709,"MWP1G028636+02033",0.2032968,28.6358993,0.0420614,0.0397047,0.0679041,2.21588827828733,1.0966920533984,0.330031253425716,25.284,0.0085382,28.6358993
94713,"MWP1G030110-03340",-0.3340160,30.1097308,0.0272000,0.0265625,0.0411750,1.40601301396516,0.592936463284607,0.215234020530561,82.840,0.0039027,30.1097308
94715,"MWP1G035820-08231",-0.8230521,35.8198654,0.0116000,0.0164500,0.0196625,0.7463459701993,0.345360032891854,0.7090410832719,135.373,0.0009280,35.8198654
94719,"MWP1G039461+05514",0.5513583,39.4609958,0.0116625,0.0116375,0.0233875,0.700124070793079,0.497449763277168,0.065441961511139,31.690,0.0015066,39.4609958
94720,"MWP1G038103-02337",-0.2337433,38.1026867,0.0109125,0.0112125,0.0207875,0.645688551493529,0.418981118764022,0.22977343193736,0.813,0.0019832,38.1026867
94721,"MWP1G041585+02672",0.2671534,41.5850242,0.0393665,0.0487969,0.0619389,2.2993603734466,0.961310987686118,0.590904081131143,107.041,0.0077264,41.5850242
94723,"MWP1G043239+01320",0.1319758,43.2386058,0.0155500,0.0156375,0.0225125,0.795691914925869,0.295394661573989,0.105639657695977,5.000,0.0018118,43.2386058
94726,"MWP1G045230-08685",-0.8685461,45.2301390,0.0125750,0.0130625,0.0230625,0.733316262465263,0.444991192964431,0.270644274037946,40.743,0.0020102,45.2301390
94732,"MWP1G059471+08036",0.8036125,59.4707000,0.0321375,0.0355375,0.0442500,1.67289469993238,0.514368129847278,0.426841579233192,48.020,0.0058408,59.4707000
94734,"MWP1G062715+06452",0.6451984,62.7150641,0.0891812,0.0816500,0.1469625,4.69196169332515,2.45287528315799,0.40220028542782,48.070,0.0267298,62.7150641
94735,"MWP1G063808+04491",0.4491363,63.8079019,0.0179625,0.0186875,0.0254750,0.923170020571589,0.318772620721115,0.275838439428168,1.153,0.0019462,63.8079019
94737,"MWP1G297713+00342",0.0342294,297.7134494,0.0300625,0.0296625,0.0503625,1.64205810778808,0.86126755865393,0.162585938093637,43.237,0.0049298,-62.2865506
94739,"MWP1G298214-01499",-0.1498568,298.2140662,0.0536109,0.0591262,0.0742889,2.79590175653683,0.878062358602791,0.4217334334959,26.321,0.0150903,-61.7859338
94742,"MWP1G301279+04437",0.4437208,301.2785758,0.0144875,0.0112750,0.0252750,0.740501356291578,0.459625353218614,0.62794574444191,4.760,0.0024756,-58.7214242
94743,"MWP1G303535-07142",-0.7142254,303.5351196,0.0117250,0.0115000,0.0210875,0.662138873472244,0.397227554680726,0.194964827131704,0.000,0.0028598,-56.4648804
94745,"MWP1G305168+04396",0.4395568,305.1675339,0.1004247,0.1113920,0.1504347,5.45173788754349,2.12367924162136,0.432689103987232,42.548,0.0352957,-54.8324661
94752,"MWP1G308792-06344",-0.6344071,308.7921092,0.0335750,0.0339375,0.0458500,1.67239793575235,0.520789649681214,0.145769362231095,30.107,0.0058527,-51.2078908
94753,"MWP1G309294-08464",-0.8464029,309.2937946,0.0406250,0.0478500,0.0537250,2.13664278024295,0.557221359553513,0.528381093420082,50.610,0.0051760,-50.7062054
94755,"MWP1G313668-02065",-0.2065417,313.6678583,0.0130500,0.0145250,0.0224375,0.758338931592316,0.39861734856338,0.439073907759283,14.507,0.0024655,-46.3321417
94756,"MWP1G312300-03273",-0.3272688,312.3002542,0.0130125,0.0130375,0.0209938,0.701778232157314,0.338617977849106,0.0618984176090869,15.890,0.0021524,-47.6997458
94764,"MWP1G320271+01664",0.1663632,320.2706238,0.0304599,0.0377158,0.0544953,1.88801338507468,1.02314141979174,0.589708140789058,89.162,0.0128480,-39.7293762
94765,"MWP1G320361+01748",0.1748467,320.3611926,0.0335086,0.0377723,0.0502962,1.83387499346916,0.7131053774611,0.461536950973342,27.563,0.0090407,-39.6388074
94767,"MWP1G320341-01790",-0.1789688,320.3408561,0.0203599,0.0213039,0.0355571,1.1623112474881,0.644858305095485,0.294378658038456,37.769,0.0066435,-39.6591439
94768,"MWP1G320637+03250",0.3250302,320.6371990,0.0158000,0.0157625,0.0247000,0.837318174674265,0.377595191561848,0.0688563891832656,0.000,0.0012546,-39.3628010
94769,"MWP1G323545-00995",-0.0994750,323.5447625,0.0172875,0.0183375,0.0248000,0.901092273339773,0.318825800335296,0.333527738860943,53.837,0.0023869,-36.4552375
94775,"MWP1G328254-04114",-0.4114254,328.2536687,0.0179444,0.0241805,0.0297222,1.11542031558551,0.503241492167045,0.67028685104412,14.417,0.0019342,-31.7463313
94777,"MWP1G333005+08375",0.8374687,333.0046563,0.0508125,0.0427188,0.0820625,2.56227097657476,1.32881182409417,0.541478820013786,0.000,0.0062772,-26.9953437
94778,"MWP1G332604-07273",-0.7273157,332.6041703,0.0212910,0.0211875,0.0318879,1.10323003397203,0.449589281296038,0.098482417570338,0.397,0.0042433,-27.3958297
94780,"MWP1G333689-04441",-0.4441222,333.6893412,0.0303995,0.0277174,0.0440054,1.493802785416,0.577668611615333,0.410697692560904,11.835,0.0066378,-26.3106588
94781,"MWP1G335397+00411",0.0410932,335.3974654,0.0093559,0.0094957,0.0160297,0.522639696229201,0.283149912572466,0.170962440349233,2.346,0.0018000,-24.6025346
94783,"MWP1G336810+04642",0.4641735,336.8101067,0.0102000,0.0102000,0.0187875,0.587314651613596,0.364336769006369,0,0.007,0.0017954,-23.1898933
94784,"MWP1G337993+00881",0.0880961,337.9930123,0.0077625,0.0078875,0.0126125,0.422524505905234,0.205772125513031,0.177326158233906,30.710,0.0007042,-22.0069877
94788,"MWP1G339205-08466",-0.8466455,339.2053754,0.0330938,0.0326407,0.0594719,1.87216688903928,1.11914275233676,0.164910031668974,10.745,0.0081064,-20.7946246
94789,"MWP1G340858-08790",-0.8790483,340.8579623,0.0375767,0.0411264,0.0610440,2.10934069936997,0.996268237481045,0.406416236192854,27.934,0.0106869,-19.1420377
94791,"MWP1G343183-01092",-0.1092053,343.1826176,0.0525849,0.0666518,0.0830670,3.10886865128803,1.29924484541837,0.614458125400356,31.603,0.0081623,-16.8173824
94792,"MWP1G343788-05187",-0.5187208,343.7875292,0.0334125,0.0340750,0.0485750,1.72351316008467,0.643311781378015,0.196231510578396,17.953,0.0048588,-16.2124708
94794,"MWP1G344427+00424",0.0423830,344.4267342,0.0251161,0.0245000,0.0447500,1.4087291008859,0.833031680831416,0.220132777336953,17.802,0.0066613,-15.5732658
94796,"MWP1G344590-00500",-0.0500120,344.5897696,0.0519797,0.0384797,0.0686906,2.24515482457218,0.714822368538544,0.672295132642346,105.495,0.0093926,-15.4102304
94797,"MWP1G345388-00572",-0.0572404,345.3878438,0.0447332,0.0457644,0.0628125,2.27110618625206,0.767075320661887,0.211087351195756,11.646,0.0072348,-14.6121562
94799,"MWP1G344662-08369",-0.8369058,344.6621117,0.0162875,0.0161000,0.0225375,0.808830533993618,0.265168249170967,0.151298603794177,6.633,0.0014509,-15.3378883
94800,"MWP1G347240+03096",0.3095615,347.2404802,0.0108750,0.0102750,0.0211625,0.630157322122109,0.43655071727529,0.32756805757346,0.000,0.0024975,-12.7595198
94804,"MWP1G351048-03231",-0.3231151,351.0479982,0.0175270,0.0189375,0.0295718,0.996782253871512,0.51124797226915,0.378703248811798,27.563,0.0054407,-8.9520018
94806,"MWP1G353571-06767",-0.6767314,353.5712237,0.0409178,0.0373684,0.0614539,2.05051110136004,0.871860913173015,0.407387597986727,66.489,0.0087462,-6.4287763
94808,"MWP1G355407+03423",0.3423078,355.4065945,0.0146563,0.0147891,0.0342109,0.953087837053212,0.829635039909068,0.133710656506785,13.644,0.0038329,-4.5934055
94812,"MWP1G000586-06115",-0.6115370,0.5862831,0.0810370,0.0742817,0.1190308,4.02069160821177,1.61296520355273,0.399715361268979,32.128,0.0208168,0.5862831
94814,"MWP1G003676-00998",-0.0997759,3.6760209,0.0081466,0.0079526,0.0114310,0.405241901639147,0.139352476660984,0.216933498356241,0.000,0.0011365,3.6760209
94821,"MWP1G019256+01457",0.1456670,19.2557058,0.0126466,0.0158534,0.0205862,0.754274894493157,0.338227055152816,0.603025878375952,31.172,0.0027369,19.2557058
94822,"MWP1G019134-06519",-0.6518557,19.1337065,0.1651348,0.1827070,0.2394844,8.81581059464706,3.15721001176084,0.427906385165271,30.470,0.0459742,19.1337065
94823,"MWP1G018166+03368",0.3367824,18.1663171,0.0102778,0.0102639,0.0161528,0.5463486814539,0.249255176669087,0.0519906717685622,10.494,0.0008405,18.1663171
94824,"MWP1G018736-02912",-0.2912233,18.7362929,0.0106164,0.0105776,0.0205345,0.625553554723141,0.420789710224681,0.0854171456079971,0.000,0.0015791,18.7362929
94826,"MWP1G020333+02527",0.2527151,20.3326416,0.0117543,0.0116121,0.0203664,0.653302821477112,0.36538435359246,0.155077549879666,5.048,0.0024744,20.3326416
94827,"MWP1G025586+00274",0.0274104,25.5859853,0.0161897,0.0170172,0.0242457,0.858466822322961,0.341858610277507,0.308042092830674,31.503,0.0023863,25.5859853
94828,"MWP1G027475-00350",-0.0349958,27.4745782,0.0179219,0.0185677,0.0291537,0.983879769449019,0.476571116837538,0.261442062563017,42.547,0.0053292,27.4745782
94833,"MWP1G031461+01051",0.1050878,31.4607096,0.0425186,0.0427699,0.0729654,2.36863701379874,1.29175159624922,0.108243854204382,17.964,0.0082693,31.4607096
94834,"MWP1G030054-03389",-0.3389054,30.0544632,0.0116897,0.0125172,0.0234828,0.721511046009044,0.500487004774088,0.357557916380225,0.000,0.0023817,30.0544632
94836,"MWP1G034046+01394",0.1394190,34.0464350,0.0104177,0.0103628,0.0178171,0.576810141384794,0.313930594878257,0.102527961309869,21.861,0.0010923,34.0464350
94838,"MWP1G034536-04391",-0.4391095,34.5362289,0.0221250,0.0199655,0.0355862,1.1432511652662,0.571569386576904,0.430908803887443,33.559,0.0019292,34.5362289
94839,"MWP1G034136-02412",-0.2411877,34.1362228,0.0109526,0.0121681,0.0259009,0.742621923248843,0.634585286813962,0.435667537257448,13.634,0.0028356,34.1362228
94840,"MWP1G035507-08715",-0.8714831,35.5071064,0.0273383,0.0186838,0.0467978,1.32506239144225,0.833636926095148,0.730016543319955,34.649,0.0074895,35.5071064
94841,"MWP1G035812+02630",0.2630195,35.8118682,0.0285234,0.0295899,0.0463975,1.56669738392284,0.758412918274288,0.266057007098947,42.413,0.0084757,35.8118682
94845,"MWP1G036769-00103",-0.0102674,36.7686295,0.0120517,0.0114828,0.0207155,0.657829552163109,0.367635774110102,0.303614243989317,0.000,0.0035800,36.7686295
94846,"MWP1G037848-06613",-0.6612769,37.8476034,0.0410690,0.0424397,0.0801853,2.46535327551184,1.65967949697894,0.252095307963779,27.290,0.0068149,37.8476034
94849,"MWP1G042208-01185",-0.1184856,42.2082700,0.0096853,0.0097371,0.0198621,0.589614501354756,0.431765807262143,0.103011733751308,69.472,0.0013006,42.2082700
94851,"MWP1G045408-05104",-0.5104080,45.4076351,0.0130178,0.0114643,0.0254130,0.736677533606388,0.526410776333876,0.473742521896872,24.687,0.0050894,45.4076351
94852,"MWP1G046643-00236",-0.0235951,46.6427061,0.0246323,0.0243532,0.0376962,1.28676203113969,0.554260203800546,0.150109689158314,35.693,0.0040946,46.6427061
94856,"MWP1G048898+05154",0.5153974,48.8975705,0.0113750,0.0113269,0.0200769,0.640089001064929,0.369190819028322,0.0918654561890174,0.016,0.0018927,48.8975705
94857,"MWP1G049536+02056",0.2055893,49.5358444,0.0095434,0.0097959,0.0161480,0.532219272784323,0.280223638698992,0.225583184608573,0.000,0.0010997,49.5358444
94858,"MWP1G051589+06437",0.6436681,51.5894799,0.0333209,0.0404792,0.0495042,1.87750496005333,0.68885600520616,0.567807993329864,91.389,0.0093343,51.5894799
94863,"MWP1G055345-03157",-0.3156748,55.3448281,0.0139911,0.0136786,0.0234107,0.760983744532193,0.399654946563969,0.210172250869461,4.516,0.0018539,55.3448281
94865,"MWP1G297532-00673",-0.0672733,297.5317325,0.0141128,0.0137287,0.0232866,0.760712742849709,0.389233699499786,0.231715604452572,13.249,0.0031672,-62.4682675
94871,"MWP1G305488+09019",0.9019272,305.4883470,0.0699634,0.0594310,0.0963297,3.25627340815064,1.12126988792438,0.52765554464518,4.190,0.0043925,-54.5116530
94873,"MWP1G309957+07464",0.7463534,309.9566403,0.0112629,0.0111207,0.0232888,0.683904139935326,0.510220689473963,0.158403414242112,22.103,0.0032085,-50.0433597
94874,"MWP1G308746-05067",-0.5067037,308.7462310,0.0120517,0.0115216,0.0224483,0.686021933935919,0.441149651992705,0.293319395542829,3.931,0.0023614,-51.2537690
94876,"MWP1G308755-06708",-0.6708241,308.7550715,0.0388221,0.0526587,0.0523173,2.20806563586625,0.57767951982585,0.675630951084978,142.697,0.0047761,-51.2449285
94878,"MWP1G311197-00671",-0.0671078,311.1970647,0.0176250,0.0197716,0.0258491,0.951869627204722,0.34931895812076,0.453158161758893,5.541,0.0028481,-48.8029353
94880,"MWP1G316614+08934",0.8934483,316.6135819,0.0655474,0.0684504,0.0986832,3.47503832197178,1.40605372992574,0.28813522957175,35.669,0.0077249,-43.3864181
94882,"MWP1G316141-05027",-0.5027317,316.1405841,0.0116509,0.0112241,0.0238966,0.698259645849573,0.519584729562094,0.268184258112023,0.000,0.0014953,-43.8594159
94883,"MWP1G317928-08150",-0.8150367,317.9275584,0.0379474,0.0360373,0.0653629,2.07088058064992,1.16336386862419,0.313268686170381,75.093,0.0209313,-42.0724416
94886,"MWP1G320205+08669",0.8669377,320.2048748,0.0127759,0.0166746,0.0209483,0.778825874561026,0.348697170041585,0.642614943740797,55.172,0.0024734,-39.7951252
94890,"MWP1G320718+04253",0.4252500,320.7176422,0.0128793,0.0124914,0.0226034,0.715320528408631,0.412585922228073,0.243575641691026,0.000,0.0013035,-39.2823578
94892,"MWP1G322518-02738",-0.2737719,322.5178646,0.0099934,0.0124540,0.0161447,0.59235797488306,0.261996704963558,0.596753082768825,69.105,0.0019874,-37.4821354
94895,"MWP1G327866+01713",0.1712750,327.8664362,0.0127888,0.0110302,0.0250991,0.720429680987997,0.522983434047515,0.506075719226786,46.497,0.0019128,-32.1335638
94896,"MWP1G329460+01751",0.1751207,329.4602716,0.0122845,0.0120905,0.0211487,0.679573669308506,0.376083051841338,0.177017291936852,30.052,0.0026477,-30.5397284
94897,"MWP1G329237-02796",-0.2796183,329.2370417,0.0150917,0.0140583,0.0218833,0.748688814199105,0.288266780917521,0.363676588656954,14.951,0.0040048,-30.7629583
94898,"MWP1G328776+04622",0.4621509,328.7760948,0.0129957,0.0122457,0.0233017,0.72167067525237,0.437352843927134,0.334801715000547,2.448,0.0035900,-31.2239052
94900,"MWP1G331418+05963",0.5963460,331.4177608,0.0168068,0.0138835,0.0307585,0.899331830888064,0.593332728750145,0.563575659761095,38.759,0.0030170,-28.5822392
94902,"MWP1G331688+01606",0.1606011,331.6881607,0.0184384,0.0153565,0.0296382,0.924286511620807,0.476360397498955,0.553492349069255,3.017,0.0028434,-28.3118393
94903,"MWP1G330858-03277",-0.3277312,330.8582464,0.0193508,0.0195344,0.0334018,1.08266506893922,0.596137300281825,0.136781836521065,22.800,0.0051725,-29.1417536
94906,"MWP1G332634-07713",-0.7712744,332.6335399,0.0113506,0.0114970,0.0187226,0.621686752126087,0.312771374028492,0.159076600121962,0.000,0.0011326,-27.3664601
94907,"MWP1G333000-08146",-0.8145693,332.9997677,0.0759212,0.0699335,0.1152677,3.83892411099736,1.67024511572539,0.389248696354144,15.137,0.0227707,-27.0002323
94915,"MWP1G336215+01526",0.1525625,336.2151959,0.0104148,0.0104148,0.0172261,0.568270618019267,0.288978985121756,0,2.351,0.0011674,-23.7848041
94920,"MWP1G343297+01732",0.1731879,343.2974429,0.0075129,0.0075259,0.0124267,0.410222332928983,0.208474925190565,0.0587516170829654,0.000,0.0007987,-16.7025571
94924,"MWP1G346952-00276",-0.0275557,346.9524923,0.0204456,0.0210136,0.0335598,1.12375009997135,0.556420370642119,0.230932025947824,20.455,0.0040474,-13.0475077
94926,"MWP1G348354+01363",0.1363327,348.3541640,0.0889371,0.0927765,0.1353815,4.73859250803229,1.97076013418202,0.284699963716545,23.225,0.0324500,-11.6458360
94930,"MWP1G350395-00604",-0.0604063,350.3952377,0.0079338,0.0078529,0.0112573,0.399210783230502,0.141005466142125,0.142442205843058,15.284,0.0024635,-9.6047623
94932,"MWP1G350848-00740",-0.0740000,350.8479784,0.0179353,0.0152845,0.0269353,0.874945140270243,0.38262870742005,0.523212778473436,10.021,0.0035763,-9.1520216
